doctor_id,doctor_name,area,disease,specialization,experience_years,rating,consultation_fee
3399,Dr. Kiran Patil,Yavatmal,Malaria,Infectious Disease,12,4.9,719
3400,Dr. Anil Kulkarni,Yavatmal,Malaria,Infectious Disease,5,4.3,1116
3401,Dr. Kiran Sharma,Yavatmal,Dengue,Infectious Disease,32,4.9,382
3402,Dr. Sneha Patil,Yavatmal,Dengue,Infectious Disease,1,4.9,421
3403,Dr. Amit Deshmukh,Yavatmal,Dengue,Infectious Disease,31,4.6,899
3404,Dr. Sneha Deshmukh,Yavatmal,Dengue,Infectious Disease,2,4.0,1371
3405,Dr. Sneha Kulkarni,Yavatmal,Dengue,Infectious Disease,22,3.8,1404
3406,Dr. Pooja Jadhav,Yavatmal,Dengue,Infectious Disease,33,4.9,996
3407,Dr. Anil Jadhav,Yavatmal,Dengue,Infectious Disease,9,3.7,700
3408,Dr. Neha Kulkarni,Yavatmal,Dengue,Infectious Disease,28,4.1,712
3409,Dr. Rohit Jadhav,Yavatmal,Dengue,Infectious Disease,10,3.7,646
3410,Dr. Vikas Sharma,Yavatmal,Dengue,Infectious Disease,24,4.3,345
3411,Dr. Rahul Joshi,Yavatmal,Typhoid,General Physician,16,4.4,1367
3412,Dr. Anil Deshmukh,Yavatmal,Typhoid,General Physician,23,4.9,1045
3413,Dr. Priya Sharma,Yavatmal,Typhoid,General Physician,16,4.4,1071
3414,Dr. Kiran Joshi,Yavatmal,Typhoid,General Physician,2,3.8,597
3415,Dr. Kiran Jadhav,Yavatmal,Typhoid,General Physician,3,3.6,1215
3416,Dr. Amit Gupta,Yavatmal,Typhoid,General Physician,25,4.5,880
3417,Dr. Pooja Sharma,Yavatmal,Typhoid,General Physician,12,3.7,734
3418,Dr. Sneha Deshmukh,Yavatmal,Typhoid,General Physician,24,4.6,394
3419,Dr. Rohit Gupta,Yavatmal,Typhoid,General Physician,20,4.8,289
3420,Dr. Anil Patil,Yavatmal,Typhoid,General Physician,4,4.8,989
3421,Dr. Anil Joshi,Yavatmal,Asthma,Pulmonologist,14,4.0,908
3422,Dr. Vikas Shinde,Yavatmal,Asthma,Pulmonologist,10,4.5,675
3423,Dr. Neha Gupta,Yavatmal,Asthma,Pulmonologist,18,3.6,415
3424,Dr. Priya Kulkarni,Yavatmal,Asthma,Pulmonologist,2,4.3,1497
3425,Dr. Rohit Shinde,Yavatmal,Asthma,Pulmonologist,23,4.2,1052
3426,Dr. Amit Patil,Yavatmal,Asthma,Pulmonologist,24,4.8,955
3427,Dr. Kiran Sharma,Yavatmal,Asthma,Pulmonologist,18,4.5,340
3428,Dr. Neha Gupta,Yavatmal,Asthma,Pulmonologist,24,4.3,1058
3429,Dr. Anil Patil,Yavatmal,Asthma,Pulmonologist,32,4.3,1067
3430,Dr. Kiran Gupta,Yavatmal,Asthma,Pulmonologist,26,3.7,1372
3431,Dr. Anil Sharma,Yavatmal,Diabetes,Endocrinologist,10,3.8,600
3432,Dr. Amit Shinde,Yavatmal,Diabetes,Endocrinologist,33,3.5,761
3433,Dr. Neha Patil,Yavatmal,Diabetes,Endocrinologist,21,4.8,455
3434,Dr. Rohit Deshmukh,Yavatmal,Diabetes,Endocrinologist,19,4.2,1195
3435,Dr. Kiran Deshmukh,Yavatmal,Diabetes,Endocrinologist,26,3.9,534
3436,Dr. Kiran Kulkarni,Yavatmal,Diabetes,Endocrinologist,32,3.9,985
3437,Dr. Vikas Gupta,Yavatmal,Diabetes,Endocrinologist,14,4.5,286
3438,Dr. Kiran Kulkarni,Yavatmal,Diabetes,Endocrinologist,2,4.4,961
3439,Dr. Pooja Jadhav,Yavatmal,Diabetes,Endocrinologist,32,3.7,580
3440,Dr. Pooja Shinde,Yavatmal,Diabetes,Endocrinologist,35,4.1,941
3441,Dr. Pooja Patil,Yavatmal,Migraine,Neurologist,12,3.8,1369
3442,Dr. Priya Shinde,Yavatmal,Migraine,Neurologist,32,3.6,1364
3443,Dr. Amit Jadhav,Yavatmal,Migraine,Neurologist,15,4.0,870
3444,Dr. Neha Kulkarni,Yavatmal,Migraine,Neurologist,9,4.3,1204
3445,Dr. Sneha Gupta,Yavatmal,Migraine,Neurologist,32,4.7,1362
3446,Dr. Vikas Shinde,Yavatmal,Migraine,Neurologist,9,4.9,807
3447,Dr. Kiran Joshi,Yavatmal,Migraine,Neurologist,32,4.7,1288
3448,Dr. Rahul Deshmukh,Yavatmal,Migraine,Neurologist,25,4.6,998
3449,Dr. Priya Gupta,Yavatmal,Migraine,Neurologist,13,3.8,1394
3450,Dr. Neha Sharma,Yavatmal,Migraine,Neurologist,13,4.2,208
3451,Dr. Neha Shinde,Yavatmal,Food Poisoning,Gastroenterologist,11,4.5,487
3452,Dr. Sneha Patil,Yavatmal,Food Poisoning,Gastroenterologist,32,4.4,364
3453,Dr. Sneha Joshi,Yavatmal,Food Poisoning,Gastroenterologist,4,4.2,230
3454,Dr. Rahul Deshmukh,Yavatmal,Food Poisoning,Gastroenterologist,9,4.0,1351
3455,Dr. Sneha Jadhav,Yavatmal,Food Poisoning,Gastroenterologist,34,4.4,1281
3456,Dr. Sneha Deshmukh,Yavatmal,Food Poisoning,Gastroenterologist,33,4.1,214
3457,Dr. Vikas Jadhav,Yavatmal,Food Poisoning,Gastroenterologist,14,3.7,623
3458,Dr. Pooja Patil,Yavatmal,Food Poisoning,Gastroenterologist,8,3.9,419
3459,Dr. Priya Kulkarni,Yavatmal,Food Poisoning,Gastroenterologist,10,4.8,948
3460,Dr. Amit Shinde,Yavatmal,Food Poisoning,Gastroenterologist,14,4.5,863
3461,Dr. Priya Deshmukh,Yavatmal,Jaundice,Hepatologist,23,4.8,207
3462,Dr. Amit Patil,Yavatmal,Jaundice,Hepatologist,8,3.8,275
3463,Dr. Priya Kulkarni,Yavatmal,Jaundice,Hepatologist,1,3.9,1055
3464,Dr. Sneha Sharma,Yavatmal,Jaundice,Hepatologist,17,4.8,501
3465,Dr. Vikas Deshmukh,Yavatmal,Jaundice,Hepatologist,6,3.6,344
3466,Dr. Anil Deshmukh,Yavatmal,Jaundice,Hepatologist,18,4.5,850
3467,Dr. Anil Patil,Yavatmal,Jaundice,Hepatologist,10,3.5,1226
3468,Dr. Rahul Patil,Yavatmal,Jaundice,Hepatologist,26,4.7,280
3469,Dr. Rohit Shinde,Yavatmal,Jaundice,Hepatologist,31,4.5,1165
3470,Dr. Neha Gupta,Yavatmal,Jaundice,Hepatologist,5,4.0,398
3471,Dr. Rahul Patil,Yavatmal,Chickenpox,Dermatologist,3,3.8,516
3472,Dr. Anil Deshmukh,Yavatmal,Chickenpox,Dermatologist,29,4.3,518
3473,Dr. Kiran Kulkarni,Yavatmal,Chickenpox,Dermatologist,9,4.3,1478
3474,Dr. Rohit Gupta,Yavatmal,Chickenpox,Dermatologist,32,4.3,782
3475,Dr. Anil Shinde,Yavatmal,Chickenpox,Dermatologist,23,3.6,1242
3476,Dr. Kiran Deshmukh,Yavatmal,Chickenpox,Dermatologist,5,3.8,607
3477,Dr. Rahul Sharma,Yavatmal,Chickenpox,Dermatologist,23,4.5,446
3478,Dr. Amit Shinde,Yavatmal,Chickenpox,Dermatologist,14,4.2,952
3479,Dr. Anil Deshmukh,Yavatmal,Chickenpox,Dermatologist,21,3.5,1198
3480,Dr. Anil Patil,Yavatmal,Chickenpox,Dermatologist,14,3.8,589
3481,Dr. Rohit Deshmukh,Yavatmal,Measles,Pediatrician,23,4.3,440
3482,Dr. Pooja Joshi,Yavatmal,Measles,Pediatrician,32,3.7,815
3483,Dr. Amit Joshi,Yavatmal,Measles,Pediatrician,31,4.1,263
3484,Dr. Pooja Shinde,Yavatmal,Measles,Pediatrician,15,3.6,929
3485,Dr. Vikas Kulkarni,Yavatmal,Measles,Pediatrician,26,4.0,1253
3486,Dr. Amit Sharma,Yavatmal,Measles,Pediatrician,23,4.8,516
3487,Dr. Pooja Patil,Yavatmal,Measles,Pediatrician,8,4.4,894
3488,Dr. Priya Patil,Yavatmal,Measles,Pediatrician,23,5.0,1109
3489,Dr. Kiran Deshmukh,Yavatmal,Measles,Pediatrician,22,3.5,1219
3490,Dr. Pooja Sharma,Yavatmal,Measles,Pediatrician,23,3.5,1147
3491,Dr. Pooja Shinde,Yavatmal,Arthritis,Orthopedic,16,3.6,653
3492,Dr. Amit Jadhav,Yavatmal,Arthritis,Orthopedic,2,4.2,1135
3493,Dr. Sneha Jadhav,Yavatmal,Arthritis,Orthopedic,10,4.3,314
3494,Dr. Rahul Kulkarni,Yavatmal,Arthritis,Orthopedic,2,3.7,1044
3495,Dr. Neha Jadhav,Yavatmal,Arthritis,Orthopedic,23,4.4,208
3496,Dr. Rahul Kulkarni,Yavatmal,Arthritis,Orthopedic,18,3.5,1439
3497,Dr. Kiran Patil,Yavatmal,Arthritis,Orthopedic,2,4.0,418
3498,Dr. Sneha Jadhav,Yavatmal,Arthritis,Orthopedic,5,4.2,257
3499,Dr. Rahul Sharma,Yavatmal,Arthritis,Orthopedic,16,4.5,423
3500,Dr. Vikas Sharma,Yavatmal,Arthritis,Orthopedic,4,3.6,1012
3501,Dr. Neha Deshmukh,Hingoli,Flu,General Physician,10,4.5,1001
3502,Dr. Rahul Gupta,Hingoli,Flu,General Physician,29,3.9,1467
3503,Dr. Sneha Patil,Hingoli,Flu,General Physician,33,4.2,623
3504,Dr. Kiran Jadhav,Hingoli,Flu,General Physician,28,3.9,1365
3505,Dr. Neha Deshmukh,Hingoli,Flu,General Physician,32,4.1,1450
3506,Dr. Priya Shinde,Hingoli,Flu,General Physician,3,4.6,1345
3507,Dr. Vikas Kulkarni,Hingoli,Flu,General Physician,35,4.3,998
3508,Dr. Priya Deshmukh,Hingoli,Flu,General Physician,14,4.5,1225
3509,Dr. Kiran Jadhav,Hingoli,Flu,General Physician,15,3.7,342
3510,Dr. Sneha Patil,Hingoli,Flu,General Physician,7,3.7,683
3511,Dr. Rahul Shinde,Hingoli,Cold,General Physician,14,4.7,564
3512,Dr. Anil Sharma,Hingoli,Cold,General Physician,34,3.8,1222
3513,Dr. Pooja Patil,Hingoli,Cold,General Physician,21,4.4,706
3514,Dr. Pooja Jadhav,Hingoli,Cold,General Physician,20,4.9,285
3515,Dr. Priya Jadhav,Hingoli,Cold,General Physician,11,4.0,573
3516,Dr. Rahul Patil,Hingoli,Cold,General Physician,20,4.8,1169
3517,Dr. Amit Deshmukh,Hingoli,Cold,General Physician,23,3.6,1277
3518,Dr. Kiran Joshi,Hingoli,Cold,General Physician,16,3.9,1032
3519,Dr. Amit Kulkarni,Hingoli,Cold,General Physician,6,4.7,1291
3520,Dr. Rahul Jadhav,Hingoli,Cold,General Physician,15,3.7,989
3521,Dr. Vikas Deshmukh,Hingoli,COVID-19,Pulmonologist,17,3.5,630
3522,Dr. Pooja Patil,Hingoli,COVID-19,Pulmonologist,21,4.6,1051
3523,Dr. Vikas Gupta,Hingoli,COVID-19,Pulmonologist,16,4.7,864
3524,Dr. Vikas Sharma,Hingoli,COVID-19,Pulmonologist,4,3.9,977
3525,Dr. Sneha Patil,Hingoli,COVID-19,Pulmonologist,5,3.8,384
3526,Dr. Kiran Gupta,Hingoli,COVID-19,Pulmonologist,27,3.7,1145
3527,Dr. Neha Shinde,Hingoli,COVID-19,Pulmonologist,6,4.4,617
3528,Dr. Neha Deshmukh,Hingoli,COVID-19,Pulmonologist,11,4.0,1124
3529,Dr. Rahul Gupta,Hingoli,COVID-19,Pulmonologist,14,4.7,490
3530,Dr. Pooja Jadhav,Hingoli,COVID-19,Pulmonologist,27,4.1,477
3531,Dr. Neha Deshmukh,Hingoli,Malaria,Infectious Disease,29,5.0,1160
3532,Dr. Amit Joshi,Hingoli,Malaria,Infectious Disease,18,3.8,805
3533,Dr. Amit Patil,Hingoli,Malaria,Infectious Disease,11,4.3,1017
3534,Dr. Vikas Jadhav,Hingoli,Malaria,Infectious Disease,33,3.5,1468
3535,Dr. Rohit Deshmukh,Hingoli,Malaria,Infectious Disease,27,4.9,649
3536,Dr. Anil Shinde,Hingoli,Malaria,Infectious Disease,4,4.0,1232
3537,Dr. Amit Shinde,Hingoli,Malaria,Infectious Disease,10,3.7,1304
3538,Dr. Priya Sharma,Hingoli,Malaria,Infectious Disease,34,5.0,707
3539,Dr. Neha Joshi,Hingoli,Malaria,Infectious Disease,27,4.0,1303
3540,Dr. Rahul Sharma,Hingoli,Malaria,Infectious Disease,29,4.8,798
3541,Dr. Amit Deshmukh,Hingoli,Dengue,Infectious Disease,14,4.3,283
3542,Dr. Kiran Jadhav,Hingoli,Dengue,Infectious Disease,26,3.9,1433
3543,Dr. Priya Shinde,Hingoli,Dengue,Infectious Disease,22,4.1,244
3544,Dr. Priya Sharma,Hingoli,Dengue,Infectious Disease,24,4.2,365
3545,Dr. Vikas Patil,Hingoli,Dengue,Infectious Disease,16,4.3,597
3546,Dr. Neha Sharma,Hingoli,Dengue,Infectious Disease,34,4.7,895
3547,Dr. Anil Shinde,Hingoli,Dengue,Infectious Disease,33,4.0,971
3548,Dr. Anil Patil,Hingoli,Dengue,Infectious Disease,23,4.3,1312
3549,Dr. Rohit Kulkarni,Hingoli,Dengue,Infectious Disease,11,3.9,655
3550,Dr. Rahul Shinde,Hingoli,Dengue,Infectious Disease,2,4.4,581
3551,Dr. Neha Sharma,Hingoli,Typhoid,General Physician,9,4.6,762
3552,Dr. Priya Jadhav,Hingoli,Typhoid,General Physician,32,4.3,1024
3553,Dr. Anil Patil,Hingoli,Typhoid,General Physician,7,4.1,962
3554,Dr. Amit Sharma,Hingoli,Typhoid,General Physician,20,3.9,719
3555,Dr. Rahul Kulkarni,Hingoli,Typhoid,General Physician,23,4.0,937
3556,Dr. Pooja Deshmukh,Hingoli,Typhoid,General Physician,33,4.4,792
3557,Dr. Anil Jadhav,Hingoli,Typhoid,General Physician,3,3.6,1476
3558,Dr. Neha Kulkarni,Hingoli,Typhoid,General Physician,33,4.9,736
3559,Dr. Anil Deshmukh,Hingoli,Typhoid,General Physician,23,4.0,1196
3560,Dr. Neha Deshmukh,Hingoli,Typhoid,General Physician,22,4.6,275
3561,Dr. Amit Jadhav,Hingoli,Asthma,Pulmonologist,6,3.6,1465
3562,Dr. Vikas Shinde,Hingoli,Asthma,Pulmonologist,16,3.8,1154
3563,Dr. Priya Jadhav,Hingoli,Asthma,Pulmonologist,28,4.7,941
3564,Dr. Pooja Sharma,Hingoli,Asthma,Pulmonologist,11,4.4,369
3565,Dr. Sneha Joshi,Hingoli,Asthma,Pulmonologist,14,4.4,933
3566,Dr. Rahul Sharma,Hingoli,Asthma,Pulmonologist,21,4.9,1039
3567,Dr. Amit Deshmukh,Hingoli,Asthma,Pulmonologist,13,3.8,834
3568,Dr. Kiran Shinde,Hingoli,Asthma,Pulmonologist,1,3.8,587
3569,Dr. Sneha Deshmukh,Hingoli,Asthma,Pulmonologist,26,4.8,335
3570,Dr. Sneha Joshi,Hingoli,Asthma,Pulmonologist,22,4.8,1140
3571,Dr. Rohit Deshmukh,Hingoli,Diabetes,Endocrinologist,31,3.9,1476
3572,Dr. Pooja Shinde,Hingoli,Diabetes,Endocrinologist,14,5.0,1477
3573,Dr. Kiran Joshi,Hingoli,Diabetes,Endocrinologist,6,4.8,690
3574,Dr. Neha Deshmukh,Hingoli,Diabetes,Endocrinologist,26,3.6,258
3575,Dr. Amit Joshi,Hingoli,Diabetes,Endocrinologist,35,5.0,1224
3576,Dr. Rohit Joshi,Hingoli,Diabetes,Endocrinologist,34,4.1,1330
3577,Dr. Pooja Joshi,Hingoli,Diabetes,Endocrinologist,1,3.5,682
3578,Dr. Kiran Jadhav,Hingoli,Diabetes,Endocrinologist,18,4.0,863
3579,Dr. Rahul Patil,Hingoli,Diabetes,Endocrinologist,2,4.1,1108
3580,Dr. Priya Jadhav,Hingoli,Diabetes,Endocrinologist,1,3.7,1426
3581,Dr. Priya Sharma,Hingoli,Migraine,Neurologist,2,4.1,981
3582,Dr. Priya Jadhav,Hingoli,Migraine,Neurologist,23,4.3,452
3583,Dr. Rohit Joshi,Hingoli,Migraine,Neurologist,5,4.3,1422
3584,Dr. Sneha Patil,Hingoli,Migraine,Neurologist,9,5.0,849
3585,Dr. Amit Deshmukh,Hingoli,Migraine,Neurologist,12,4.3,1360
3586,Dr. Rahul Patil,Hingoli,Migraine,Neurologist,29,4.4,928
3587,Dr. Pooja Patil,Hingoli,Migraine,Neurologist,17,4.4,1246
3588,Dr. Sneha Kulkarni,Hingoli,Migraine,Neurologist,32,3.9,1087
3589,Dr. Rohit Shinde,Hingoli,Migraine,Neurologist,7,4.9,759
3590,Dr. Neha Jadhav,Hingoli,Migraine,Neurologist,35,3.8,481
3591,Dr. Vikas Kulkarni,Hingoli,Food Poisoning,Gastroenterologist,34,4.2,966
3592,Dr. Amit Deshmukh,Hingoli,Food Poisoning,Gastroenterologist,31,4.7,1377
3593,Dr. Priya Deshmukh,Hingoli,Food Poisoning,Gastroenterologist,13,4.9,394
3594,Dr. Vikas Sharma,Hingoli,Food Poisoning,Gastroenterologist,9,4.0,1146
3595,Dr. Pooja Joshi,Hingoli,Food Poisoning,Gastroenterologist,23,5.0,778
3596,Dr. Kiran Kulkarni,Hingoli,Food Poisoning,Gastroenterologist,2,3.7,864
3597,Dr. Kiran Shinde,Hingoli,Food Poisoning,Gastroenterologist,11,4.7,1312
3598,Dr. Vikas Gupta,Hingoli,Food Poisoning,Gastroenterologist,16,5.0,1010
3599,Dr. Sneha Shinde,Hingoli,Food Poisoning,Gastroenterologist,24,4.2,1172
3600,Dr. Rahul Shinde,Hingoli,Food Poisoning,Gastroenterologist,15,4.0,1449
3601,Dr. Sneha Sharma,Hingoli,Jaundice,Hepatologist,27,4.8,924
3602,Dr. Sneha Patil,Hingoli,Jaundice,Hepatologist,13,4.1,967
3603,Dr. Vikas Gupta,Hingoli,Jaundice,Hepatologist,20,4.8,1233
3604,Dr. Neha Kulkarni,Hingoli,Jaundice,Hepatologist,18,3.9,1287
3605,Dr. Anil Shinde,Hingoli,Jaundice,Hepatologist,27,3.7,1327
3606,Dr. Rohit Gupta,Hingoli,Jaundice,Hepatologist,14,3.9,834
3607,Dr. Neha Jadhav,Hingoli,Jaundice,Hepatologist,14,3.9,1276
3608,Dr. Anil Gupta,Hingoli,Jaundice,Hepatologist,29,3.8,479
3609,Dr. Pooja Sharma,Hingoli,Jaundice,Hepatologist,6,3.5,1031
3610,Dr. Rahul Kulkarni,Hingoli,Jaundice,Hepatologist,16,3.5,946
3611,Dr. Rohit Sharma,Hingoli,Chickenpox,Dermatologist,22,4.0,1350
3612,Dr. Anil Deshmukh,Hingoli,Chickenpox,Dermatologist,12,4.4,426
3613,Dr. Pooja Gupta,Hingoli,Chickenpox,Dermatologist,11,4.5,888
3614,Dr. Rohit Sharma,Hingoli,Chickenpox,Dermatologist,6,3.7,651
3615,Dr. Amit Gupta,Hingoli,Chickenpox,Dermatologist,1,3.9,1371
3616,Dr. Vikas Shinde,Hingoli,Chickenpox,Dermatologist,8,4.5,779
3617,Dr. Anil Deshmukh,Hingoli,Chickenpox,Dermatologist,8,3.6,655
3618,Dr. Priya Jadhav,Hingoli,Chickenpox,Dermatologist,10,4.9,213
3619,Dr. Amit Gupta,Hingoli,Chickenpox,Dermatologist,31,4.9,687
3620,Dr. Rohit Kulkarni,Hingoli,Chickenpox,Dermatologist,28,4.2,1150
3621,Dr. Sneha Deshmukh,Hingoli,Measles,Pediatrician,25,4.1,670
3622,Dr. Rohit Jadhav,Hingoli,Measles,Pediatrician,15,3.7,264
3623,Dr. Anil Gupta,Hingoli,Measles,Pediatrician,22,3.5,1155
3624,Dr. Priya Kulkarni,Hingoli,Measles,Pediatrician,29,4.7,679
3625,Dr. Amit Patil,Hingoli,Measles,Pediatrician,29,4.1,1310
3626,Dr. Amit Deshmukh,Hingoli,Measles,Pediatrician,26,4.1,913
3627,Dr. Kiran Kulkarni,Hingoli,Measles,Pediatrician,10,4.9,722
3628,Dr. Kiran Jadhav,Hingoli,Measles,Pediatrician,1,3.8,1121
3629,Dr. Sneha Jadhav,Hingoli,Measles,Pediatrician,13,4.2,444
3630,Dr. Neha Jadhav,Hingoli,Measles,Pediatrician,11,4.9,864
3631,Dr. Vikas Deshmukh,Hingoli,Arthritis,Orthopedic,7,4.9,1066
3632,Dr. Kiran Jadhav,Hingoli,Arthritis,Orthopedic,15,3.8,595
3633,Dr. Neha Patil,Hingoli,Arthritis,Orthopedic,3,4.8,1099
3634,Dr. Sneha Gupta,Hingoli,Arthritis,Orthopedic,13,4.6,369
3635,Dr. Pooja Kulkarni,Hingoli,Arthritis,Orthopedic,12,3.8,459
3636,Dr. Sneha Sharma,Hingoli,Arthritis,Orthopedic,35,4.1,552
3637,Dr. Rahul Deshmukh,Hingoli,Arthritis,Orthopedic,12,4.5,426
3638,Dr. Amit Sharma,Hingoli,Arthritis,Orthopedic,6,4.2,1093
3639,Dr. Pooja Joshi,Hingoli,Arthritis,Orthopedic,15,3.5,1231
3640,Dr. Rohit Gupta,Hingoli,Arthritis,Orthopedic,17,4.6,312
3641,Dr. Pooja Sharma,Sindhudurg,Flu,General Physician,28,4.1,971
3642,Dr. Sneha Joshi,Sindhudurg,Flu,General Physician,21,3.9,334
3643,Dr. Vikas Patil,Sindhudurg,Flu,General Physician,6,4.9,747
3644,Dr. Kiran Deshmukh,Sindhudurg,Flu,General Physician,22,4.5,1407
3645,Dr. Priya Patil,Sindhudurg,Flu,General Physician,35,3.5,597
3646,Dr. Amit Sharma,Sindhudurg,Flu,General Physician,30,4.6,1064
3647,Dr. Pooja Patil,Sindhudurg,Flu,General Physician,28,4.8,633
3648,Dr. Rohit Gupta,Sindhudurg,Flu,General Physician,3,4.9,634
3649,Dr. Amit Jadhav,Sindhudurg,Flu,General Physician,19,4.2,367
3650,Dr. Neha Jadhav,Sindhudurg,Flu,General Physician,24,4.5,823
3651,Dr. Pooja Jadhav,Sindhudurg,Cold,General Physician,33,4.7,1410
3652,Dr. Rahul Sharma,Sindhudurg,Cold,General Physician,9,3.8,1216
3653,Dr. Kiran Deshmukh,Sindhudurg,Cold,General Physician,5,3.9,1045
3654,Dr. Kiran Deshmukh,Sindhudurg,Cold,General Physician,28,3.9,940
3655,Dr. Pooja Joshi,Sindhudurg,Cold,General Physician,16,4.7,1263
3656,Dr. Neha Kulkarni,Sindhudurg,Cold,General Physician,23,3.6,595
3657,Dr. Sneha Gupta,Sindhudurg,Cold,General Physician,28,3.9,403
3658,Dr. Rahul Shinde,Sindhudurg,Cold,General Physician,2,4.8,1247
3659,Dr. Sneha Patil,Sindhudurg,Cold,General Physician,9,4.1,284
3660,Dr. Vikas Jadhav,Sindhudurg,Cold,General Physician,14,3.7,750
3661,Dr. Pooja Sharma,Sindhudurg,COVID-19,Pulmonologist,26,4.2,986
3662,Dr. Pooja Jadhav,Sindhudurg,COVID-19,Pulmonologist,22,3.6,442
3663,Dr. Anil Sharma,Sindhudurg,COVID-19,Pulmonologist,34,3.6,1137
3664,Dr. Sneha Gupta,Sindhudurg,COVID-19,Pulmonologist,11,4.3,359
3665,Dr. Priya Jadhav,Sindhudurg,COVID-19,Pulmonologist,9,3.7,1146
3666,Dr. Sneha Jadhav,Sindhudurg,COVID-19,Pulmonologist,5,4.2,887
3667,Dr. Sneha Shinde,Sindhudurg,COVID-19,Pulmonologist,18,3.8,1455
3668,Dr. Vikas Jadhav,Sindhudurg,COVID-19,Pulmonologist,16,3.8,1028
3669,Dr. Amit Jadhav,Sindhudurg,COVID-19,Pulmonologist,27,3.8,292
3670,Dr. Priya Joshi,Sindhudurg,COVID-19,Pulmonologist,29,5.0,534
3671,Dr. Sneha Shinde,Sindhudurg,Malaria,Infectious Disease,16,4.1,1114
3672,Dr. Sneha Patil,Sindhudurg,Malaria,Infectious Disease,14,4.4,698
3673,Dr. Anil Sharma,Sindhudurg,Malaria,Infectious Disease,26,3.6,761
3674,Dr. Sneha Patil,Sindhudurg,Malaria,Infectious Disease,1,3.8,1326
3675,Dr. Anil Gupta,Sindhudurg,Malaria,Infectious Disease,24,4.4,1127
3676,Dr. Amit Kulkarni,Sindhudurg,Malaria,Infectious Disease,26,4.1,478
3677,Dr. Amit Gupta,Sindhudurg,Malaria,Infectious Disease,31,4.6,452
3678,Dr. Kiran Joshi,Sindhudurg,Malaria,Infectious Disease,28,4.0,545
3679,Dr. Amit Patil,Sindhudurg,Malaria,Infectious Disease,34,4.0,996
3680,Dr. Kiran Kulkarni,Sindhudurg,Malaria,Infectious Disease,22,4.2,1115
3681,Dr. Amit Joshi,Sindhudurg,Dengue,Infectious Disease,26,3.9,553
3682,Dr. Neha Joshi,Sindhudurg,Dengue,Infectious Disease,3,3.7,945
3683,Dr. Sneha Gupta,Sindhudurg,Dengue,Infectious Disease,1,4.5,1144
3684,Dr. Kiran Jadhav,Sindhudurg,Dengue,Infectious Disease,7,4.1,307
3685,Dr. Rohit Kulkarni,Sindhudurg,Dengue,Infectious Disease,15,4.7,1013
3686,Dr. Kiran Shinde,Sindhudurg,Dengue,Infectious Disease,16,4.2,1142
3687,Dr. Priya Sharma,Sindhudurg,Dengue,Infectious Disease,7,4.8,1476
3688,Dr. Pooja Sharma,Sindhudurg,Dengue,Infectious Disease,4,4.5,341
3689,Dr. Priya Jadhav,Sindhudurg,Dengue,Infectious Disease,7,4.0,1453
3690,Dr. Vikas Patil,Sindhudurg,Dengue,Infectious Disease,8,3.9,441
3691,Dr. Sneha Deshmukh,Sindhudurg,Typhoid,General Physician,2,4.4,292
3692,Dr. Rahul Jadhav,Sindhudurg,Typhoid,General Physician,34,4.6,1235
3693,Dr. Pooja Joshi,Sindhudurg,Typhoid,General Physician,4,4.0,987
3694,Dr. Vikas Gupta,Sindhudurg,Typhoid,General Physician,22,5.0,895
3695,Dr. Anil Jadhav,Sindhudurg,Typhoid,General Physician,14,4.5,935
3696,Dr. Pooja Deshmukh,Sindhudurg,Typhoid,General Physician,7,3.7,863
3697,Dr. Vikas Jadhav,Sindhudurg,Typhoid,General Physician,21,4.2,1328
3698,Dr. Pooja Shinde,Sindhudurg,Typhoid,General Physician,27,4.0,1176
3699,Dr. Kiran Joshi,Sindhudurg,Typhoid,General Physician,30,4.9,298
3700,Dr. Priya Sharma,Sindhudurg,Typhoid,General Physician,14,4.0,1339
3701,Dr. Rohit Kulkarni,Sindhudurg,Asthma,Pulmonologist,1,4.3,283
3702,Dr. Amit Kulkarni,Sindhudurg,Asthma,Pulmonologist,34,4.9,489
3703,Dr. Amit Shinde,Sindhudurg,Asthma,Pulmonologist,5,4.8,1136
3704,Dr. Rahul Deshmukh,Sindhudurg,Asthma,Pulmonologist,6,4.8,398
3705,Dr. Rahul Kulkarni,Sindhudurg,Asthma,Pulmonologist,18,4.4,603
3706,Dr. Priya Joshi,Sindhudurg,Asthma,Pulmonologist,16,3.6,298
3707,Dr. Kiran Deshmukh,Sindhudurg,Asthma,Pulmonologist,22,3.8,236
3708,Dr. Rohit Shinde,Sindhudurg,Asthma,Pulmonologist,23,3.5,989
3709,Dr. Neha Joshi,Sindhudurg,Asthma,Pulmonologist,15,4.3,1084
3710,Dr. Rohit Sharma,Sindhudurg,Asthma,Pulmonologist,3,4.5,1176
3711,Dr. Priya Joshi,Sindhudurg,Diabetes,Endocrinologist,1,3.7,1230
3712,Dr. Sneha Kulkarni,Sindhudurg,Diabetes,Endocrinologist,31,4.6,1202
3713,Dr. Sneha Jadhav,Sindhudurg,Diabetes,Endocrinologist,17,3.7,712
3714,Dr. Rahul Kulkarni,Sindhudurg,Diabetes,Endocrinologist,5,4.4,355
3715,Dr. Rohit Deshmukh,Sindhudurg,Diabetes,Endocrinologist,35,4.3,1304
3716,Dr. Sneha Shinde,Sindhudurg,Diabetes,Endocrinologist,26,4.7,488
